GENERO,RENTA,EDAD,NIV_EDUC,E_CIVIL,COD_OFI,COD_COM,CIUDAD,Crédito_1,Crédito_2,Crédito_3,Crédito_4,Monto solicitado,Días de Mora,Monto Deuda Promedio,Número de meses inactivo,numero de cuotas,Aval,PAGA
0,7500000.0,31.0,2,3,82,104.0,1,1379626,339194,0.0,250000,2058.0,0,35249,1,8,0,0
1,72000.0,45.0,1,1,57,112.0,1,0,406524,2111453.0,681272,161.0,0,2936,1,35,0,1
0,848000.0,32.0,2,1,75,79.0,50,0,250000,0.0,0,0.0,0,0,0,40,0,0
1,1400000.0,38.0,1,1,52,89.0,1,0,700000,0.0,0,1004.0,33,1,3,60,0,0
1,511000.0,50.0,2,0,138,1.0,2,0,123885,0.0,142686,0.0,2,552,1,20,0,1
0,1620000.0,50.0,0,1,138,88.0,1,0,1250000,0.0,0,0.0,48,0,0,80,1,0
0,4920000.0,32.0,2,0,57,81.0,1,0,962381,0.0,900000,140.0,36,303,1,19,1,0
1,700000.0,51.0,4,1,138,1.0,2,1053841,873985,0.0,1416401,2270.0,0,1257,2,6,0,1
0,6500000.0,32.0,1,1,15,66.0,43,1119922,42300,0.0,407675,1520.0,0,416,1,15,0,0
1,60400.0,40.0,4,1,55,90.0,1,1046135,48582,0.0,0,1444.0,0,0,1,15,0,1
0,96300.0,36.0,1,0,90,89.0,1,0,800000,0.0,0,83.0,0,0,1,33,1,0
1,1171000.0,53.0,4,1,27,226.0,0,0,679475,0.0,0,953.0,0,19476,2,50,0,1
0,460000.0,36.0,2,0,37,99.0,1,0,500000,0.0,0,67.0,0,0,1,14,0,0
1,1200000.0,47.0,2,1,19,92.0,1,0,308970,0.0,1457711,985.0,0,15086,3,51,0,1
0,7000000.0,36.0,2,3,96,88.0,1,0,1300000,0.0,0,3140.0,0,161,1,44,0,0
1,1100000.0,55.0,4,1,155,88.0,1,0,900000,0.0,4352,816.0,0,515,1,46,0,1
1,540000.0,51.0,2,1,138,1.0,2,0,498910,0.0,103769,1569.0,0,0,2,6,0,1
0,80000.0,58.0,2,0,23,167.0,64,0,98346,0.0,0,462.0,1,241,3,14,1,0
0,53200.0,60.0,1,0,15,66.0,43,0,799335,0.0,221456,1260.0,0,438,1,10,1,0
1,767000.0,46.0,4,3,129,105.0,1,0,-64000,0.0,246352,904.0,19,729,2,30,0,1
0,714000.0,44.0,2,1,90,5.0,14,0,0,0.0,0,69.0,26,0,1,28,0,0
1,77000.0,54.0,4,1,39,80.0,1,712270,600000,0.0,400000,900.0,0,361,1,16,1,1
1,850000.0,50.0,2,1,92,105.0,1,0,108441,0.0,432209,1184.0,0,472,2,31,1,1
1,73000.0,40.0,1,1,100,85.0,1,0,641174,9006978.0,0,0.0,0,10876,1,80,0,1
0,910000.0,38.0,4,1,52,92.0,1,0,390000,0.0,0,560.0,0,43,1,40,0,0
0,57300.0,41.0,2,0,90,93.0,1,0,56193,0.0,650000,891.0,0,572,3,33,1,0
1,1387000.0,30.0,1,0,104,88.0,1,0,500000,0.0,0,3184.0,47,10434,2,38,0,0
1,1600000.0,43.0,4,1,76,88.0,1,0,748651,0.0,0,85.0,0,0,1,80,0,0
1,1100000.0,52.0,1,1,27,226.0,0,0,453081,2183977.0,300000,48.0,0,35046,1,51,0,1
1,797000.0,60.0,1,1,149,108.0,1,0,300000,0.0,181933,0.0,0,186,0,37,0,0
1,700000.0,46.0,1,1,31,119.0,1,1053841,873985,0.0,1416401,2270.0,0,1257,2,6,0,1
0,1500000.0,39.0,4,1,90,85.0,1,0,-78103,0.0,921362,1542.0,0,938,3,60,0,0
0,950000.0,55.0,4,0,27,226.0,0,1557289,131239,0.0,119677,1771.0,0,0,1,30,1,1
1,64000.0,54.0,4,1,31,119.0,1,578464,978178,0.0,1000000,629.0,0,8035,2,13,1,1
0,47300.0,41.0,2,0,28,93.0,1,0,800000,4710750.0,0,482.0,13,5338,1,49,1,0
1,58200.0,40.0,1,1,104,85.0,1,0,477298,0.0,500000,267.0,0,0,1,37,0,1
0,80000.0,41.0,2,0,27,228.0,56,0,500000,0.0,0,295.0,0,159,1,13,1,0
1,1691000.0,39.0,4,1,73,87.0,1,0,1807694,0.0,0,1263.0,113,33436,2,80,0,0
1,600000.0,40.0,4,1,27,226.0,0,0,271097,0.0,0,454.0,0,0,1,20,0,1
0,2880000.0,44.0,1,1,52,90.0,1,446177,166289,0.0,1941959,1078.0,37,2,1,80,0,0
0,48100.0,32.0,2,0,139,88.0,1,0,-23383,0.0,300000,345.0,0,306,1,48,1,0
1,1474000.0,44.0,1,1,138,1.0,2,0,26223,0.0,812605,2338.0,0,16887,2,51,0,1
1,1270000.0,47.0,1,1,138,1.0,2,1029967,1200000,0.0,320358,144.0,0,3,1,42,0,1
1,6800000.0,30.0,4,1,55,90.0,1,0,238233,0.0,250000,11.0,13,228,1,37,1,1
1,735000.0,52.0,4,0,52,80.0,1,0,800000,0.0,25024,1941.0,0,0,2,10,0,1
0,1217000.0,29.0,4,1,49,81.0,1,3233150,350000,2931032.0,0,3402.0,0,0,1,26,0,0
0,89200.0,62.0,2,0,90,90.0,1,0,800000,0.0,0,56.0,0,0,1,42,1,0
0,2100000.0,54.0,1,1,59,90.0,1,0,891079,0.0,0,17.0,4,0,1,80,0,0
1,80000.0,46.0,4,1,102,87.0,1,0,-1638,0.0,300000,198.0,6,315,1,54,1,1
1,700000.0,41.0,2,1,66,253.0,17,0,0,0.0,0,213.0,17,0,1,26,0,0
1,1100000.0,50.0,1,1,90,92.0,1,0,285140,0.0,659560,1527.0,0,1731,2,40,0,1
1,1600000.0,40.0,1,1,59,85.0,1,0,1039141,0.0,487428,544.0,0,323,1,80,0,1
0,1536000.0,55.0,1,1,39,84.0,1,0,347816,0.0,320337,2108.0,0,289,3,72,0,0
1,2420000.0,59.0,2,1,60,291.0,3,0,39924,0.0,2500000,4874.0,0,25640,1,80,0,0
1,8150000.0,43.0,4,1,83,105.0,1,0,-23337,0.0,671750,3799.0,0,623,3,15,0,1
0,650000.0,41.0,4,1,60,291.0,3,420116,600000,0.0,0,487.0,0,109,1,16,0,0
1,6020000.0,44.0,4,1,84,88.0,1,618959,45417,0.0,1000000,752.0,0,1021,1,11,0,1
1,881000.0,47.0,1,1,128,88.0,1,0,0,0.0,9810,840.0,28,1059,2,36,0,1
0,500000.0,25.0,4,1,138,1.0,2,0,387038,0.0,138623,148.0,0,0,1,17,0,1
0,7500000.0,39.0,2,0,27,226.0,0,2695377,0,0.0,0,5533.0,0,74896,3,72,0,0
0,465000.0,43.0,1,0,152,89.0,1,0,0,0.0,0,484.0,0,0,2,14,0,0
0,3080000.0,49.0,1,3,45,86.0,1,0,0,0.0,0,0.0,0,215440,0,80,0,0
1,800000.0,43.0,4,1,31,119.0,1,0,137664,0.0,500000,156.0,1,511,1,39,0,1
1,1200000.0,47.0,4,0,138,1.0,2,0,300000,0.0,667229,0.0,0,2762,1,57,1,1
0,75000.0,45.0,2,0,16,85.0,1,0,489990,0.0,0,0.0,47,0,0,54,1,0
1,815000.0,46.0,1,1,76,85.0,1,0,995215,0.0,626517,5.0,0,628,1,31,0,1
1,473000.0,29.0,4,0,102,100.0,1,499803,217864,0.0,0,709.0,0,0,1,12,0,1
1,770000.0,44.0,1,1,29,89.0,1,370509,626321,0.0,0,3040.0,9,0,2,9,0,0
0,448000.0,64.0,2,1,21,16.0,9,0,400000,0.0,0,1225.0,0,0,1,6,0,0
0,597000.0,47.0,1,1,138,1.0,2,0,0,0.0,0,44.0,0,0,1,24,0,1
0,630000.0,46.0,2,1,138,1.0,2,0,213792,0.0,500000,303.0,0,1528,1,23,0,1
0,550000.0,39.0,4,1,48,88.0,1,0,300000,0.0,0,310.0,0,0,1,19,0,0
0,5300000.0,40.0,2,0,93,80.0,1,0,1083890,0.0,0,1.0,0,0,1,8,0,0
0,72200.0,43.0,2,0,90,89.0,1,0,215340,0.0,447348,322.0,0,29843,1,51,1,0
0,600000.0,42.0,1,1,85,88.0,1,0,19945,0.0,443145,192.0,0,452,1,23,0,1
1,3086000.0,52.0,2,1,138,1.0,2,0,1724891,0.0,1937307,450.0,27,11609,2,80,0,1
1,445000.0,50.0,2,0,138,1.0,2,0,448848,0.0,19910,316.0,0,6,3,14,0,1
1,602000.0,55.0,2,2,53,80.0,1,778619,233511,0.0,0,970.0,0,71,2,14,1,1
0,7300000.0,39.0,2,3,80,110.0,1,0,772645,0.0,216865,0.0,0,0,0,33,0,0
1,90000.0,45.0,4,1,55,90.0,1,1785949,1892830,0.0,0,2728.0,17,8199,1,29,0,1
0,70000.0,59.0,1,0,88,71.0,48,0,500000,0.0,0,2527.0,0,24,1,50,1,0
1,800000.0,48.0,4,1,78,182.0,31,0,883111,0.0,0,335.0,0,0,1,32,0,0
0,1852000.0,57.0,4,0,85,88.0,1,0,0,0.0,0,349.0,0,0,1,80,0,0
1,973000.0,33.0,4,0,144,105.0,1,0,2100000,0.0,0,0.0,12,0,0,28,1,0
1,1013000.0,30.0,2,0,13,16.0,9,0,421830,0.0,0,950.0,0,0,2,42,0,0
0,600000.0,35.0,2,1,82,93.0,1,650666,11825,0.0,0,1310.0,0,0,3,11,1,0
0,80000.0,46.0,2,0,105,59.0,38,0,0,0.0,0,40.0,0,0,1,50,1,0
1,730000.0,45.0,2,1,138,1.0,2,0,300000,0.0,300000,0.0,0,1539,1,27,0,1
0,750000.0,44.0,-1,1,138,1.0,2,1654119,309586,0.0,500000,2261.0,0,512,1,15,1,1
1,46300.0,41.0,-1,1,55,90.0,1,0,32704,0.0,177089,973.0,14,79,1,34,0,1
1,1800000.0,39.0,1,1,64,314.0,53,0,500000,0.0,1000000,5814.0,90,9953,2,50,0,0
0,700000.0,56.0,2,1,90,85.0,1,331627,60504,1809023.0,0,2049.0,0,0,3,8,0,0
1,4600000.0,41.0,4,1,55,90.0,1,1143805,350000,0.0,1553131,1223.0,0,1233,1,14,0,1
1,50000.0,43.0,4,1,59,80.0,1,0,183651,0.0,483046,340.0,20,493,1,47,0,1
0,740000.0,50.0,2,1,84,80.0,1,0,-490,0.0,0,139.0,0,0,1,29,1,1
1,1500000.0,50.0,1,1,84,88.0,1,0,550000,0.0,268201,0.0,6,2,1,70,0,1
0,650000.0,39.0,2,1,16,89.0,1,0,250000,0.0,0,0.0,21,0,0,24,0,0
1,2160000.0,47.0,4,0,138,1.0,2,0,0,0.0,763283,7465.0,7,272,2,55,0,1
1,1400000.0,37.0,2,1,79,131.0,5,987010,2000000,0.0,164296,1110.0,51,1693,1,41,0,0
1,1981000.0,44.0,1,3,90,121.0,1,0,1250000,0.0,0,6784.0,58,1556,3,52,0,0
1,450000.0,30.0,2,1,117,88.0,1,0,178230,0.0,96094,316.0,0,88,1,15,0,0
0,7000000.0,44.0,4,1,55,90.0,1,2491711,158656,0.0,1147792,2888.0,0,1191,1,12,0,1
0,50000.0,48.0,2,0,24,91.0,1,0,33424,0.0,0,1839.0,6,23,3,6,1,0
0,558000.0,55.0,4,1,27,226.0,0,0,12309,0.0,300000,276.0,0,306,1,20,0,1
0,600000.0,49.0,1,1,62,292.0,22,0,0,0.0,0,1.0,0,0,1,24,0,0
1,1200000.0,51.0,4,0,138,1.0,2,1766770,0,0.0,0,1849.0,0,0,1,42,0,1
1,740000.0,28.0,4,1,18,83.0,1,0,800000,0.0,14413,1227.0,0,2,1,18,0,1
0,63100.0,61.0,1,0,101,87.0,1,0,0,0.0,0,0.0,0,0,0,80,1,0
1,1792000.0,52.0,4,0,27,226.0,0,0,512171,0.0,380733,0.0,0,4,1,80,0,1
1,500000.0,46.0,1,1,151,226.0,0,0,0,0.0,0,0.0,27,20,0,20,0,0
0,94600.0,42.0,2,0,61,284.0,20,0,1369191,0.0,166449,12.0,27,486,1,80,1,0
1,527000.0,53.0,2,1,16,80.0,1,0,16894,0.0,298488,427.0,0,66,2,17,0,1
1,5000000.0,42.0,4,2,55,90.0,1,0,650000,0.0,300000,253.0,2,17865,1,22,0,1
1,500000.0,44.0,4,1,31,119.0,1,0,250000,261121.0,0,167.0,0,567,1,18,1,1
0,8350000.0,33.0,2,0,44,173.0,32,0,588030,0.0,17992,182.0,0,18,3,24,0,0
0,4600000.0,32.0,2,0,12,13.0,33,0,0,0.0,0,758.0,0,259,1,18,0,0
0,4500000.0,36.0,1,3,10,5.0,14,0,0,0.0,0,2049.0,17,295,1,30,0,0
0,1027000.0,28.0,2,0,47,70.0,36,0,195025,0.0,360398,327.0,0,311,1,49,1,0
1,45000.0,40.0,4,1,55,90.0,1,0,113170,0.0,1117531,131.0,0,942,1,26,0,1
1,650000.0,39.0,2,2,76,45.0,37,0,388697,0.0,246770,1.0,0,0,1,23,0,0
1,1200000.0,36.0,4,2,90,89.0,1,0,0,0.0,1000000,0.0,0,1018,0,60,0,0
1,917000.0,45.0,4,1,30,94.0,1,0,641793,0.0,22974,600.0,0,0,2,40,0,1
1,730000.0,39.0,4,1,25,92.0,1,0,0,0.0,108472,130.0,24,128,1,28,0,0
1,73000.0,45.0,1,3,55,90.0,1,0,1314098,0.0,1483415,357.0,0,3411,2,62,0,1
1,1579000.0,47.0,4,2,138,1.0,2,0,1222783,0.0,381827,122.0,0,70,1,80,0,1
0,1100000.0,45.0,4,1,31,119.0,1,0,250000,0.0,896381,583.0,0,19532,1,50,1,1
1,700000.0,26.0,4,1,15,67.0,7,796783,900983,0.0,0,888.0,0,0,1,12,0,0
1,523000.0,48.0,1,1,138,1.0,2,0,300000,0.0,1099926,16.0,0,1123,1,18,0,1
1,1000000.0,51.0,1,0,90,80.0,1,0,2973477,0.0,0,3071.0,22,3170,2,20,0,1
1,1792000.0,47.0,4,1,138,1.0,2,0,512171,0.0,380733,0.0,0,4,1,80,0,1
0,814000.0,45.0,2,1,68,213.0,24,0,0,0.0,1500000,0.0,0,1531,0,41,0,0
1,818000.0,48.0,4,1,138,1.0,2,0,0,0.0,34095,0.0,5,0,1,41,0,1
1,800000.0,48.0,4,2,31,119.0,1,0,437302,0.0,0,1048.0,0,0,2,30,1,1
1,894000.0,28.0,1,0,105,61.0,65,0,308947,0.0,0,52.0,0,162,1,42,0,0
1,460000.0,49.0,4,1,138,1.0,2,499409,5562,0.0,340425,880.0,1,325,1,10,0,1
0,614000.0,27.0,2,0,41,80.0,1,0,500000,0.0,0,6.0,0,0,1,20,0,0
1,528000.0,41.0,1,1,37,87.0,1,0,0,0.0,0,427.0,0,19344,1,17,0,0
1,70700.0,48.0,4,1,55,90.0,1,0,571828,0.0,4060523,497.0,0,17696,1,18,1,1
1,1500000.0,36.0,2,1,74,272.0,25,0,1125500,0.0,0,0.0,0,0,0,64,0,0
1,547000.0,48.0,4,1,127,93.0,1,0,892177,0.0,298710,432.0,0,305,1,13,1,1
1,1241000.0,52.0,4,1,17,90.0,1,0,36104,0.0,500000,1185.0,0,509,3,51,1,1
0,68100.0,36.0,2,0,90,85.0,1,0,1600000,0.0,0,0.0,44,4,0,80,1,0
1,1136000.0,41.0,1,1,52,85.0,1,0,0,0.0,0,1442.0,0,4383,1,43,0,0
1,900000.0,38.0,4,1,29,92.0,1,0,250000,7110274.0,200000,184.0,0,7829,1,43,0,0
1,633000.0,35.0,2,1,39,84.0,1,0,73360,0.0,0,251.0,0,0,1,23,0,0
0,1034000.0,33.0,4,1,27,226.0,0,0,451702,0.0,221447,525.0,0,0,1,47,0,1
0,1044000.0,41.0,4,1,73,85.0,1,0,0,0.0,0,0.0,0,0,0,53,0,0
0,6000000.0,32.0,2,0,97,326.0,29,571596,252825,0.0,99944,1306.0,1,93,1,5,0,0
1,2500000.0,51.0,1,1,13,16.0,9,0,500000,0.0,0,0.0,0,11759,0,80,0,0
0,460000.0,24.0,2,1,122,284.0,20,542597,250000,0.0,10698,610.0,0,22,1,11,0,1
1,7400000.0,41.0,4,1,125,105.0,1,0,189020,0.0,200000,65.0,0,204,1,19,1,1
1,1800000.0,42.0,1,1,138,1.0,2,3354043,500000,0.0,0,3694.0,0,2895,1,70,0,1
1,9120000.0,41.0,4,1,32,93.0,1,824267,358,0.0,600000,1290.0,0,617,1,12,0,1
1,470000.0,51.0,1,1,53,93.0,1,0,250000,0.0,0,9.0,0,0,2,17,0,0
1,1410000.0,44.0,2,2,45,80.0,1,0,74335,0.0,864319,654.0,0,786,1,64,0,0
1,75000.0,44.0,1,1,55,90.0,1,340346,37204,0.0,300000,647.0,0,226,1,14,0,1
0,6500000.0,34.0,2,3,77,226.0,0,0,1532559,0.0,309679,3249.0,0,422,1,38,0,0
1,700000.0,50.0,4,1,138,1.0,2,0,165371,0.0,259524,178.0,11,0,1,27,0,1
1,710000.0,40.0,4,0,43,70.0,36,0,202875,0.0,481363,515.0,0,2996,1,24,1,0
0,60000.0,59.0,2,0,84,89.0,1,0,0,0.0,0,152.0,30,173,1,74,1,0
0,550000.0,61.0,1,3,85,88.0,1,0,1300000,0.0,0,79.0,0,0,1,9,0,0
0,4380000.0,40.0,2,0,123,16.0,9,856499,-45651,0.0,349114,5320.0,50,0,1,7,0,0
1,7340000.0,44.0,1,1,55,90.0,1,0,457222,0.0,309295,139.0,0,16,2,24,1,1
1,630000.0,51.0,1,1,138,1.0,2,0,701937,0.0,280166,0.0,0,7449,1,19,0,1
-1,439000.0,38.0,2,0,30,98.0,1,0,0,0.0,0,651.0,3,0,1,12,0,0
1,500000.0,43.0,4,1,31,119.0,1,450336,83218,0.0,498493,845.0,0,1555,2,12,0,1
1,980000.0,45.0,4,1,31,119.0,1,0,0,0.0,0,2690.0,13,0,2,23,0,1
1,2500000.0,28.0,4,1,90,85.0,1,0,446744,0.0,0,773.0,47,0,2,80,0,0
1,800000.0,53.0,4,1,102,105.0,1,0,700685,0.0,0,450.0,19,0,2,33,0,1
1,1000000.0,41.0,1,1,94,301.0,66,0,2123947,0.0,0,192.0,0,1,1,29,0,0
0,2921000.0,46.0,1,1,41,103.0,1,3233611,1992898,0.0,1373613,13900.0,0,6182,1,37,0,0
0,59600.0,40.0,1,0,75,516.0,58,4866373,190933,0.0,259032,5927.0,60,243,1,40,1,0
0,7500000.0,36.0,1,0,51,98.0,1,0,-1037,0.0,500000,4868.0,27,597,1,12,0,0
0,7300000.0,34.0,3,1,67,510.0,1,0,0,0.0,0,1281.0,0,2667,1,13,0,0
1,66000.0,45.0,1,1,55,90.0,1,0,356080,0.0,1918120,1279.0,0,1451,3,48,0,1
1,750000.0,50.0,4,0,31,119.0,1,0,141497,15539605.0,0,988.0,0,0,1,28,0,1
1,1299000.0,49.0,4,1,103,93.0,1,0,104107,0.0,0,3104.0,22,121,3,34,0,1
0,85000.0,48.0,2,2,16,88.0,1,0,3010574,0.0,0,822.0,0,0,1,66,1,0
0,4500000.0,32.0,2,1,10,5.0,14,0,0,0.0,0,507.0,14,510,1,23,0,0
1,50000.0,42.0,4,1,55,90.0,1,0,1000000,0.0,0,1497.0,0,26695,1,30,0,1
1,2517000.0,38.0,4,0,120,89.0,1,0,1000000,0.0,7667,8444.0,0,37709,1,67,0,0
1,1262000.0,45.0,4,0,31,119.0,1,0,0,0.0,0,824.0,18,0,1,55,0,1
1,7770000.0,43.0,4,1,16,80.0,1,0,427305,0.0,0,0.0,0,260,1,42,0,1
1,4850000.0,43.0,4,1,55,90.0,1,424185,328688,0.0,680717,1998.0,0,35399,2,5,0,1
0,43500.0,52.0,2,0,60,291.0,3,0,364814,0.0,0,1863.0,47,1213,1,57,1,0
0,84000.0,39.0,2,0,122,106.0,1,0,0,0.0,0,516.0,0,0,1,80,1,0
1,780000.0,29.0,2,1,20,49.0,45,0,279711,0.0,0,188.0,5,0,2,37,0,0
0,7000000.0,32.0,2,0,118,111.0,1,0,7877,0.0,0,315.0,0,0,1,35,0,0
0,460000.0,28.0,1,0,27,226.0,0,0,344453,0.0,347898,1012.0,0,0,1,9,0,0
1,1368000.0,45.0,4,1,138,1.0,2,485498,1257884,0.0,130484,5903.0,0,28664,3,10,0,1
1,2098000.0,49.0,1,1,52,104.0,1,0,1613688,0.0,2982747,6242.0,18,8031,2,64,0,1
1,740000.0,51.0,2,2,13,80.0,1,0,519870,0.0,250000,404.0,0,857,1,25,0,1
0,73400.0,48.0,2,0,40,67.0,7,91111,1684159,0.0,0,182.0,0,0,1,10,1,0
1,6140000.0,40.0,4,1,55,90.0,1,0,1000000,0.0,214923,73.0,31,219,1,35,0,1
0,2000000.0,61.0,2,1,24,124.0,6,0,500000,0.0,0,89.0,0,53118,1,80,0,0
0,45000.0,44.0,2,3,49,80.0,1,1436672,1411008,0.0,0,1565.0,5,1886,1,16,1,0
1,1470000.0,45.0,1,1,54,93.0,1,0,800000,0.0,0,3379.0,0,18055,1,40,0,1
1,54900.0,44.0,4,1,55,90.0,1,0,600000,0.0,0,488.0,0,0,1,14,0,1
1,600000.0,60.0,2,0,67,193.0,15,221725,990000,0.0,500000,296.0,0,511,1,12,0,0
1,1930000.0,46.0,4,1,31,119.0,1,0,560484,12117653.0,0,0.0,28,15607,1,80,1,1
1,71000.0,44.0,4,1,55,90.0,1,0,-964,0.0,283646,2869.0,0,1903,3,12,0,1
1,5250000.0,41.0,1,1,55,90.0,1,0,696475,0.0,400000,261.0,0,309,1,13,0,1
0,960000.0,30.0,2,1,90,97.0,1,1734683,-3167,0.0,500000,2529.0,0,263,1,23,0,1
0,45000.0,46.0,1,0,56,131.0,5,0,2393176,0.0,0,0.0,0,34364,0,80,1,0
1,55900.0,47.0,4,2,17,84.0,1,0,424654,0.0,0,171.0,0,0,1,25,0,1
1,8200000.0,44.0,1,1,55,90.0,1,0,166933,0.0,252783,198.0,0,339,1,19,0,1
1,1600000.0,46.0,1,1,31,119.0,1,2781888,650000,0.0,2945713,8335.0,0,5025,2,13,0,1
1,820000.0,48.0,1,0,52,93.0,1,0,37518,0.0,700000,665.0,0,714,1,35,1,1
0,737000.0,61.0,1,0,68,213.0,24,0,0,0.0,0,4515.0,9,358,1,17,1,0
1,1100000.0,42.0,4,1,31,119.0,1,0,2199846,0.0,0,0.0,0,10206,1,34,0,1
0,1330000.0,46.0,4,1,138,1.0,2,0,614444,0.0,0,590.0,16,0,1,61,1,1
1,1500000.0,44.0,2,1,123,89.0,1,0,1478236,6276831.0,1849680,4666.0,7,5778,2,29,1,1
1,80000.0,50.0,1,1,37,115.0,1,0,0,0.0,412075,0.0,0,813,1,26,0,1
1,1100000.0,47.0,4,1,138,1.0,2,0,0,2208960.0,0,0.0,14,2471,1,55,0,1
1,9010000.0,34.0,4,1,55,90.0,1,1018179,0,0.0,0,1155.0,12,102,1,13,0,1
1,730000.0,39.0,4,1,25,92.0,1,0,0,0.0,108472,130.0,24,128,1,28,0,0
0,1400000.0,52.0,4,0,138,1.0,2,712266,380294,0.0,291455,2182.0,0,0,3,49,0,1
1,6000000.0,43.0,4,1,85,80.0,1,0,977800,0.0,8211,1698.0,0,29,1,9,0,1
0,500000.0,45.0,4,1,31,119.0,1,0,600000,0.0,0,7.0,0,747,2,14,0,1
0,5000000.0,32.0,2,3,48,88.0,1,0,1000000,0.0,0,0.0,0,20815,0,50,0,0
1,881000.0,52.0,4,0,128,88.0,1,0,0,0.0,9810,840.0,28,1059,2,36,0,1
0,700000.0,32.0,3,1,31,119.0,1,423549,480004,0.0,0,546.0,15,0,1,19,0,0
1,890000.0,50.0,2,1,108,118.0,1,0,800000,0.0,0,756.0,3,0,1,37,0,0
1,4000000.0,40.0,2,1,28,89.0,1,0,2593467,0.0,0,217.0,22,0,1,80,0,0
1,951000.0,35.0,4,1,44,131.0,5,0,229598,4174271.0,0,0.0,0,4380,0,46,-1,0
0,800000.0,50.0,1,0,138,1.0,2,318254,58293,0.0,219548,539.0,0,408,1,35,0,1
1,800000.0,46.0,1,1,138,1.0,2,0,463362,0.0,914947,3203.0,0,2304,2,8,0,1
0,68100.0,48.0,1,0,14,22.0,47,0,0,0.0,0,312.0,0,0,1,15,1,0
1,500000.0,41.0,2,1,17,80.0,1,0,343067,0.0,0,7.0,0,0,1,17,0,0
1,1235000.0,53.0,4,0,31,118.0,1,0,428461,0.0,736084,2560.0,0,1074,3,37,0,1
0,778000.0,53.0,2,1,27,226.0,0,0,9572,0.0,1000000,104.0,0,2419,1,38,0,1
1,55000.0,45.0,1,1,105,80.0,1,0,281919,0.0,190047,1549.0,0,880,3,14,0,1
0,1500000.0,57.0,2,1,107,86.0,1,0,1832457,0.0,1273183,4408.0,4,8331,1,31,0,0
1,1230000.0,34.0,4,1,85,67.0,7,0,1282357,0.0,0,37.0,45,0,1,49,0,0
1,500000.0,53.0,4,1,27,226.0,0,927309,238285,0.0,0,1055.0,3,2430,1,9,0,1
0,73000.0,51.0,1,0,13,16.0,9,0,500000,0.0,0,180.0,0,0,1,17,1,0
0,59900.0,39.0,2,0,140,80.0,1,0,0,0.0,0,113.0,0,0,1,24,1,0
1,830000.0,34.0,4,1,121,85.0,1,2125258,0,0.0,0,3543.0,0,0,3,7,0,0
1,827000.0,38.0,4,1,17,105.0,1,0,300000,0.0,0,1.0,8,0,1,39,0,0
0,570000.0,42.0,1,1,13,16.0,9,0,0,0.0,0,710.0,30,407,1,16,0,0
0,1003000.0,41.0,2,2,59,98.0,1,648418,385450,0.0,487910,1993.0,0,247,2,31,0,1
1,4760000.0,41.0,4,1,80,112.0,1,0,0,0.0,0,2.0,0,28730,1,54,0,1
0,476000.0,26.0,2,0,17,93.0,1,0,178704,0.0,0,77.0,0,0,1,18,0,0
1,750000.0,32.0,4,1,27,226.0,0,0,1779403,0.0,538335,227.0,3,595,1,20,0,1
1,450000.0,39.0,1,1,22,5.0,14,0,361735,0.0,0,10.0,2,0,2,15,0,0
0,500000.0,52.0,2,1,39,84.0,1,343803,4390,0.0,183895,1169.0,0,209,2,9,0,0
1,722000.0,40.0,1,1,104,105.0,1,477426,-4173,0.0,500000,1504.0,16,1125,2,14,0,1
0,1400000.0,44.0,1,3,138,1.0,2,0,0,0.0,0,0.0,0,0,1,70,0,1
1,445000.0,48.0,1,0,138,1.0,2,0,194642,0.0,0,22.0,0,0,1,16,0,1
1,700000.0,50.0,4,1,95,316.0,10,1038728,0,0.0,0,0.0,0,0,0,18,0,0
0,500000.0,53.0,2,1,103,115.0,1,0,210273,0.0,552842,0.0,6,0,1,18,1,1
0,1850000.0,49.0,1,1,10,1.0,2,509521,1082973,0.0,0,1383.0,0,0,2,80,0,0
0,72000.0,45.0,2,0,149,87.0,1,0,102937,0.0,0,0.0,0,0,0,21,1,0
0,1400000.0,45.0,1,1,31,119.0,1,712266,380294,0.0,291455,2182.0,0,0,3,49,0,1
0,625000.0,47.0,2,1,71,326.0,29,0,500499,0.0,0,88.0,0,0,1,20,1,0
1,1354000.0,38.0,1,1,12,13.0,33,0,1026302,0.0,0,142.0,23,0,1,58,0,0
1,850000.0,50.0,4,1,29,91.0,1,0,1150000,2413384.0,567949,0.0,0,3079,1,31,0,1
1,7870000.0,41.0,1,1,55,90.0,1,0,1159746,0.0,308595,120.0,0,314,1,16,0,1
1,664000.0,51.0,2,1,127,97.0,1,0,275371,0.0,1123502,500.0,0,1169,2,22,0,1
1,1000000.0,44.0,1,1,91,279.0,30,0,325843,0.0,2000000,132.0,0,2042,1,47,0,0
1,6940000.0,41.0,1,1,103,93.0,1,638600,408134,0.0,234456,957.0,0,244,2,12,0,1
1,577000.0,50.0,1,3,122,99.0,1,0,290060,0.0,0,959.0,0,0,1,14,0,0
0,5730000.0,29.0,2,0,118,111.0,1,0,600000,0.0,0,802.0,0,0,1,10,0,0
0,540000.0,43.0,0,1,23,164.0,63,0,0,0.0,0,0.0,0,0,0,22,0,0
0,4730000.0,32.0,2,1,52,88.0,1,0,750000,0.0,15614,1085.0,0,29,1,28,0,0
0,5270000.0,29.0,2,3,90,85.0,1,0,0,4026933.0,0,0.0,0,4647,0,54,0,0
