ID;GENERO;RENTA;EDAD;NIV_EDUC;E_CIVIL;COD_OFI;COD_COM;CIUDAD;Crédito_1;Crédito_2;Crédito_3;Crédito_4;Monto solicitado;Días de Mora;Monto Deuda Promedio;Número de meses inactivo;numero de cuotas;Aval;PAGA
1,684;F       ;570,000;32;UNV     ;CAS     ;90;86;SANTIAGO        ;0;500,000;0;29,434;352;0;1;1;18;NO;NO PAGA
1,685;M       ;963,000;47;UNV     ;CAS     ;138;1;ARICA           ;2,192,771;37,353;0;71,556;3,099;0;99;1;18;NO;PAGA
1,686;M       ;5,820,000;40;MED     ;CAS     ;55;90;SANTIAGO        ;0;359,247;0;0;0;10;0;1;38;NO;PAGA
1,687;F       ;1,003,000;41;UNV     ;CAS     ;59;98;SANTIAGO        ;648,418;385,450;0;487,910;1,993;0;247;2;31;NO;PAGA
1,688;M       ;63,000;51;UNV     ;CAS     ;55;90;SANTIAGO        ;1,796,044;27,947;0;232,835;2,358;3;306;1;42;NO;PAGA
1,689;M       ;470,000;26;UNV     ;SOL     ;25;89;SANTIAGO        ;0;249,994;0;304,965;1,323;0;327;1;6;NO;NO PAGA
1,690;M       ;1,400,000;38;MED     ;CAS     ;59;88;SANTIAGO        ;2,067,854;750,000;0;267,824;3,307;0;679;2;37;NO;NO PAGA
1,691;M       ;7,000,000;44;UNV     ;CAS     ;32;91;SANTIAGO        ;0;1,900,000;0;1,500,000;0;0;1,542;1;54;NO;PAGA
1,692;F       ;49,500;52;TEC     ;SOL     ;23;166;ROMERAL         ;0;800,000;0;982,923;0;0;35,054;0;30;SI;NO PAGA
1,693;F       ;70,000;58;MED     ;SEP     ;30;90;SANTIAGO        ;0;1,000,000;0;0;290;0;0;1;32;SI;NO PAGA
1,694;M       ;1,554,000;43;UNV     ;CAS     ;152;89;SANTIAGO        ;0;493,178;0;1,500,000;6,731;0;4,674;3;26;NO;PAGA
1,695;F       ;800,000;34;TEC     ;CAS     ;77;126;SAN PEDRO       ;0;835,518;0;268,308;856;0;180;1;32;SI;NO PAGA
1,696;M       ;596,000;54;TEC     ;SEP     ;27;226;CONCEPCION      ;0;83,915;0;1,000,000;1,807;0;2,492;2;6;SI;PAGA
1,697;F       ;450,000;28;TEC     ;SOL     ;124;253;TEMUCO          ;0;212,604;0;83,637;103;0;408;1;16;NO;NO PAGA
1,698;F       ;50,000;44;MED     ;SOL     ;13;16;ANTOFAGASTA     ;0;1,709,963;0;0;1;0;1,703;1;80;SI;NO PAGA
1,699;;1,500,000;45;MED     ;CAS     ;59;88;SANTIAGO        ;0;0;0;0;772;14;9;1;68;NO;NO PAGA
1,700;F       ;85,000;56;TEC     ;SOL     ;60;296;LOS MUERMOS     ;0;1,840,088;0;0;0;0;0;0;80;SI;NO PAGA
1,701;F       ;9,000,000;34;MED     ;SEP     ;84;91;SANTIAGO        ;0;7,254;0;492,057;1,017;0;300;1;16;SI;NO PAGA
1,702;F       ;1,490,000;45;UNV     ;CAS     ;138;1;ARICA           ;0;1,035,716;0;0;573;0;25,670;2;65;NO;PAGA
1,703;M       ;750,000;40;MED     ;CAS     ;41;119;SANTIAGO        ;0;282,926;0;182,600;246;0;157;1;35;NO;NO PAGA
1,704;M       ;781,000;31;MED     ;SOL     ;40;67;VINA DEL MAR    ;0;500,000;0;471,918;0;0;251;0;35;NO;NO PAGA
1,705;F       ;1,217,000;29;TEC     ;SOL     ;49;81;SANTIAGO        ;3,233,150;350,000;2,931,032;0;3,402;0;0;1;26;NO;NO PAGA
1,706;M       ;1,474,000;44;MED     ;SOL     ;31;119;SANTIAGO        ;0;26,223;0;812,605;2,338;0;16,887;2;51;NO;PAGA
1,707;F       ;65,000;42;TEC     ;SOL     ;82;85;SANTIAGO        ;0;1,142,039;0;0;687;0;0;1;32;SI;NO PAGA
1,708;M       ;600,000;55;UNV     ;CAS     ;27;226;CONCEPCION      ;0;5,392;0;81,939;255;0;136;1;22;NO;PAGA
1,709;M       ;5,000,000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;0;500,000;0;63,470;284;1;126;1;39;NO;PAGA
1,710;M       ;850,000;50;MED     ;CAS     ;29;91;SANTIAGO        ;0;1,150,000;2,413,384;567,949;0;0;3,079;1;31;NO;PAGA
1,711;F       ;600,000;47;MED     ;CAS     ;138;1;ARICA           ;0;260,422;0;0;381;0;0;2;21;NO;PAGA
1,712;M       ;3,327,000;51;MED     ;CAS     ;85;88;SANTIAGO        ;0;0;0;783,198;0;0;302;1;80;NO;PAGA
1,713;M       ;669,000;41;MED     ;CAS     ;23;173;TALCA           ;0;300,000;0;0;220;0;12,431;1;24;NO;NO PAGA
1,714;M       ;56,000;40;UNV     ;CAS     ;84;85;SANTIAGO        ;0;1,000,000;0;455,280;0;0;34;1;28;NO;PAGA
1,715;F       ;520,000;42;TEC     ;CAS     ;38;103;SANTIAGO        ;0;-5,059;0;0;23;0;31;1;21;NO;NO PAGA
1,716;M       ;7,000,000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;0;75,516;0;965,447;2,819;11;0;2;80;NO;PAGA
1,717;F       ;501,000;49;UNV     ;CAS     ;27;226;CONCEPCION      ;0;80,412;0;259,560;196;0;230;1;19;NO;PAGA
1,718;M       ;828,000;50;UNV     ;SOL     ;138;1;ARICA           ;0;800,000;0;0;2,664;0;0;1;15;NO;PAGA
1,719;F       ;9,000,000;39;TEC     ;VIU     ;13;16;ANTOFAGASTA     ;0;1,321,179;0;0;1,133;0;94,067;1;80;NO;NO PAGA
1,720;F       ;600,000;51;MED     ;CAS     ;92;92;SANTIAGO        ;0;16,333;0;379,861;462;0;387;1;20;NO;PAGA
1,721;F       ;4,480,000;32;MED     ;CAS     ;82;81;SANTIAGO        ;0;250,000;0;0;0;0;347;0;38;NO;NO PAGA
1,722;M       ;47,100;51;MED     ;CAS     ;29;89;SANTIAGO        ;0;500,000;0;173,319;0;0;7,529;1;23;NO;PAGA
1,723;M       ;511,000;29;UNV     ;SOL     ;27;226;CONCEPCION      ;0;123,885;0;142,686;0;2;552;1;20;NO;PAGA
1,724;F       ;6,340,000;28;TEC     ;SOL     ;12;502;CHUQUICAMATA    ;0;489,265;0;64,227;10;0;165;1;16;NO;NO PAGA
1,725;M       ;877,000;51;UNV     ;CAS     ;16;89;SANTIAGO        ;0;165,099;0;0;1,295;0;0;2;31;NO;NO PAGA
1,726;M       ;1,450,000;37;TEC     ;CAS     ;14;22;COPIAPO         ;1,417,578;1,353,610;0;0;1,875;29;17;1;45;NO;NO PAGA
1,727;F       ;530,000;27;TEC     ;CAS     ;47;131;RANCAGUA        ;0;135,723;0;134,530;73;0;125;1;20;NO;NO PAGA
1,728;M       ;980,000;47;MED     ;SOL     ;138;1;ARICA           ;0;0;0;0;2,690;13;0;2;23;NO;PAGA
1,729;M       ;2,200,000;47;MED     ;CAS     ;45;88;SANTIAGO        ;0;1,300,000;0;0;0;0;203;1;80;NO;PAGA
1,730;F       ;1,766,000;54;MED     ;CAS     ;54;89;SANTIAGO        ;0;0;0;0;0;0;6,166;0;80;NO;NO PAGA
1,731;F       ;78,700;49;TEC     ;SOL     ;53;85;SANTIAGO        ;0;1,458,074;0;0;1,865;0;0;1;9;SI;NO PAGA
1,732;F       ;534,000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;250,000;0;0;28;0;0;1;19;NO;PAGA
1,733;M       ;600,000;46;UNV     ;CAS     ;31;119;SANTIAGO        ;1,149,869;190,445;0;325,378;1,183;9;0;1;11;SI;PAGA
1,734;M       ;1,380,000;48;UNV     ;SOL     ;90;93;SANTIAGO        ;0;500,000;0;500,000;186;17;447;2;64;NO;PAGA
1,735;F       ;9,220,000;32;MED     ;VIU     ;28;91;SANTIAGO        ;0;261,871;0;300,000;108;0;306;1;16;NO;NO PAGA
1,736;M       ;90,000;50;MED     ;CAS     ;55;90;SANTIAGO        ;567,363;250,000;0;0;790;0;0;1;52;NO;PAGA
1,737;F       ;1,054,000;27;TEC     ;CAS     ;100;88;SANTIAGO        ;0;545,917;0;0;54;0;0;1;48;NO;NO PAGA
1,738;F       ;85,000;48;TEC     ;SOL     ;12;13;CALAMA          ;0;300,000;0;1,000,000;0;0;1,015;0;80;SI;NO PAGA
1,739;F       ;4,470,000;49;MED     ;CAS     ;40;60;LA CRUZ         ;0;711,394;0;288,780;363;0;3,225;1;80;NO;NO PAGA
1,740;F       ;2,618,000;47;MED     ;CAS     ;73;86;SANTIAGO        ;0;1,174,850;0;0;496;0;0;1;80;NO;NO PAGA
1,741;F       ;4,630,000;33;TEC     ;SOL     ;73;91;SANTIAGO        ;0;250,000;0;0;407;0;1,454;1;21;NO;NO PAGA
1,742;M       ;605,000;30;UNV     ;CAS     ;103;115;SANTIAGO        ;0;78,176;0;221,510;1,273;2;44;3;12;NO;NO PAGA
1,743;M       ;3,000,000;42;MED     ;CAS     ;83;92;SANTIAGO        ;1,276,519;599,192;0;1,733,953;1,989;25;45,307;1;80;NO;NO PAGA
1,744;M       ;5,710,000;42;UNV     ;CAS     ;55;90;SANTIAGO        ;0;800,000;0;8,839;691;0;22,576;3;62;NO;PAGA
1,745;M       ;1,104,000;47;UNV     ;CAS     ;138;1;ARICA           ;0;400,000;3,503,156;0;0;0;0;1;52;NO;PAGA
1,746;M       ;6,020,000;40;MED     ;CAS     ;22;89;SANTIAGO        ;1,456,899;0;0;835;2,023;14;245;2;7;NO;PAGA
1,747;M       ;80,000;42;UNV     ;CAS     ;83;85;SANTIAGO        ;0;912,644;0;500,000;880;0;510;2;31;NO;PAGA
1,748;M       ;634,000;48;MED     ;SOL     ;25;106;SANTIAGO        ;0;500,000;0;1,099,438;1,573;0;2,040;1;10;NO;PAGA
1,749;M       ;990,000;38;TEC     ;CAS     ;13;16;ANTOFAGASTA     ;1,348,167;799,999;0;0;4,232;30;4;3;8;NO;NO PAGA
1,750;F       ;7,070,000;35;TEC     ;VIU     ;27;126;SAN PEDRO       ;0;1,150,000;14,166,672;922,657;2,629;32;19,606;1;44;NO;NO PAGA
1,751;F       ;650,000;28;TEC     ;SOL     ;90;83;SANTIAGO        ;0;700,000;0;0;0;0;0;0;19;NO;NO PAGA
1,752;M       ;680,000;52;TEC     ;CAS     ;39;87;SANTIAGO        ;0;0;0;1,500,000;0;0;1,522;1;28;NO;PAGA
1,753;M       ;450,000;45;MED     ;CAS     ;35;112;SANTIAGO        ;0;450,000;0;400,000;0;0;16;1;14;NO;PAGA
1,754;M       ;635,000;48;MED     ;CAS     ;127;105;SANTIAGO        ;0;150,832;0;56,975;1,678;0;126;3;9;NO;PAGA
1,755;F       ;500,000;46;UNV     ;SOL     ;140;88;SANTIAGO        ;0;75,066;0;0;1;0;0;1;20;NO;PAGA
1,756;M       ;6,000,000;43;UNV     ;CAS     ;55;90;SANTIAGO        ;0;600,000;0;162,139;812;24;404;1;12;NO;PAGA
1,757;M       ;3,002,000;54;UNV     ;SOL     ;57;105;SANTIAGO        ;0;1,250,000;0;4,200;166;0;4;1;80;NO;PAGA
1,758;M       ;750,000;50;UNV     ;CAS     ;138;1;ARICA           ;0;1,779,403;0;538,335;227;3;595;1;20;NO;PAGA
1,759;M       ;625,000;46;UNV     ;CAS     ;16;93;SANTIAGO        ;0;764,629;0;0;0;0;2;1;18;NO;PAGA
1,760;;1,640,000;44;TEC     ;CAS     ;55;86;SANTIAGO        ;0;800,000;0;0;3;0;42;1;80;NO;NO PAGA
1,761;M       ;1,000,000;47;UNV     ;SOL     ;18;118;SANTIAGO        ;0;36,054;0;400,000;1,346;0;0;2;37;NO;PAGA
1,762;F       ;1,300,000;36;TEC     ;SEP     ;48;85;SANTIAGO        ;0;750,000;0;0;0;39;0;0;58;NO;NO PAGA
1,763;M       ;800,000;31;UNV     ;SOL     ;90;105;SANTIAGO        ;1,462,387;480,610;0;0;1,570;0;0;1;21;NO;NO PAGA
1,764;F       ;8,000,000;38;MED     ;VIU     ;15;67;VINA DEL MAR    ;0;-42,877;0;800,000;1,331;0;815;3;45;NO;NO PAGA
1,765;M       ;90,000;50;MED     ;SEP     ;55;90;SANTIAGO        ;1,235,092;600,000;0;0;1,783;0;0;2;22;NO;PAGA
1,766;M       ;1,000,000;33;TEC     ;SOL     ;21;502;CHUQUICAMATA    ;2,087,283;250,000;0;633,472;2,313;0;816;1;27;NO;NO PAGA
1,767;F       ;4,000,000;56;MED     ;CAS     ;90;88;SANTIAGO        ;0;0;0;0;338;0;0;1;80;NO;NO PAGA
1,768;M       ;80,000;40;UNV     ;CAS     ;80;88;SANTIAGO        ;0;61,642;0;0;673;0;0;1;49;NO;PAGA
1,769;M       ;1,100,000;42;UNV     ;CAS     ;138;1;ARICA           ;0;2,199,846;0;0;0;0;10,206;1;34;NO;PAGA
1,770;M       ;2,858,000;48;TEC     ;CAS     ;52;93;SANTIAGO        ;0;132,447;0;2,423,771;6,248;50;4,669;3;80;NO;PAGA
1,771;F       ;800,000;53;MED     ;CAS     ;80;84;SANTIAGO        ;3,029,147;110,615;3,171,037;329,371;3,420;0;456;1;6;NO;PAGA
1,772;M       ;492,000;31;MED     ;SOL     ;56;131;RANCAGUA        ;0;510,336;0;0;628;0;0;2;14;NO;NO PAGA
1,773;M       ;600,000;54;UNV     ;SOL     ;27;226;CONCEPCION      ;1,297,251;374,722;0;0;1,974;9;0;1;5;NO;PAGA
1,774;M       ;1,200,000;40;TEC     ;CAS     ;12;13;CALAMA          ;0;800,000;0;0;5,489;0;0;2;6;NO;NO PAGA
1,775;M       ;828,000;49;UNV     ;CAS     ;32;89;SANTIAGO        ;0;400,000;0;387,613;149;0;446;1;38;NO;PAGA
1,776;M       ;700,000;32;UNV     ;SOL     ;18;105;SANTIAGO        ;643,183;0;0;0;853;0;1,308;1;20;SI;NO PAGA
1,777;M       ;1,667,000;52;MED     ;CAS     ;45;119;SANTIAGO        ;0;0;15,043;0;9;0;0;1;80;NO;NO PAGA
1,778;F       ;784,000;45;UNV     ;CAS     ;32;116;SANTIAGO        ;0;800,000;0;0;771;0;0;1;32;NO;PAGA
1,779;F       ;722,000;57;TEC     ;CAS     ;27;226;CONCEPCION      ;0;783,434;0;0;0;25;0;0;22;NO;NO PAGA
1,780;M       ;48,400;40;MED     ;CAS     ;55;90;SANTIAGO        ;0;-95,772;0;502,625;840;50;0;2;80;NO;PAGA
1,781;M       ;570,000;58;UNV     ;SOL     ;43;70;QUILPUE         ;0;148,617;919,166;1,300,000;0;0;4,235;0;22;NO;NO PAGA
1,782;M       ;550,000;47;UNV     ;CAS     ;138;1;ARICA           ;694,982;12,374;0;500,000;1,496;17;930;3;8;NO;PAGA
1,783;M       ;69,400;45;MED     ;CAS     ;55;90;SANTIAGO        ;0;1,500,000;0;0;8;21;1,349;1;29;NO;PAGA
1,784;M       ;2,038,000;46;UNV     ;SOL     ;31;119;SANTIAGO        ;0;1,041,666;0;0;20;11;5,737;2;80;NO;PAGA
1,785;F       ;58,300;56;MED     ;SOL     ;21;502;CHUQUICAMATA    ;635,623;1,930,087;0;0;1,525;52;0;1;79;SI;NO PAGA
1,786;F       ;614,000;49;UNV     ;CAS     ;138;1;ARICA           ;0;12,324;0;452,225;481;0;56;1;20;NO;PAGA
1,787;M       ;500,000;31;TEC     ;SOL     ;92;93;SANTIAGO        ;789,256;17,481;0;471,577;1,147;0;478;1;9;SI;PAGA
1,788;M       ;435,000;49;UNV     ;SOL     ;138;1;ARICA           ;0;250,000;0;0;684;0;0;1;11;NO;PAGA
1,789;M       ;800,000;53;UNV     ;VIU     ;31;119;SANTIAGO        ;0;300,000;0;228,415;0;0;71;1;37;SI;PAGA
1,790;M       ;454,000;29;UNV     ;SOL     ;19;105;SANTIAGO        ;0;249,917;0;14,641;0;16;43;0;16;NO;NO PAGA
1,791;M       ;690,000;37;UNV     ;CAS     ;15;66;VALPARAISO      ;0;530,096;0;452,284;9;14;881;1;23;NO;NO PAGA
1,792;M       ;650,000;52;MED     ;CAS     ;27;226;CONCEPCION      ;0;98,746;0;30,103;383;0;248;1;23;NO;PAGA
1,793;M       ;782,000;40;UNV     ;CAS     ;31;119;SANTIAGO        ;0;222,652;0;245,688;2,220;0;38;2;17;NO;PAGA
1,794;F       ;1,000,000;31;TEC     ;SEP     ;90;80;SANTIAGO        ;0;803,937;0;700,000;49;27;311;1;42;NO;PAGA
1,795;M       ;800,000;49;UNV     ;CAS     ;71;105;SANTIAGO        ;0;280,696;0;1,000,000;380;1;332;2;37;SI;PAGA
1,796;F       ;;54;UNV     ;CAS     ;31;119;SANTIAGO        ;0;166,981;0;2,150,000;122;17;6,435;1;19;SI;PAGA
1,797;F       ;910,000;38;MED     ;CAS     ;52;92;SANTIAGO        ;0;390,000;0;0;560;0;43;1;40;NO;NO PAGA
1,798;M       ;8,500,000;32;MED     ;CAS     ;55;90;SANTIAGO        ;94,834;1,076,384;0;0;193;26;0;1;26;NO;PAGA
1,799;M       ;3,210,000;53;TEC     ;CAS     ;53;80;SANTIAGO        ;0;0;0;0;9,778;0;127,460;3;80;NO;NO PAGA
1,800;M       ;440,000;33;MED     ;SOL     ;85;91;SANTIAGO        ;330,436;325,000;0;0;941;0;510;2;9;NO;NO PAGA
1,801;F       ;670,000;35;TEC     ;CAS     ;92;88;SANTIAGO        ;0;303,527;0;177,949;288;3;266;1;24;NO;NO PAGA
1,802;M       ;1,000,000;48;MED     ;CAS     ;60;291;PUERTO MONTT    ;0;650,000;0;0;10;32;28,683;1;44;NO;NO PAGA
1,803;F       ;51,000;45;MED     ;SOL     ;65;74;SAN ANTONIO     ;0;0;0;296,761;0;0;303;0;24;SI;NO PAGA
1,804;M       ;443,000;31;UNV     ;CAS     ;27;226;CONCEPCION      ;0;0;0;170,649;91;3;0;1;17;NO;PAGA
1,805;F       ;8,380,000;37;TEC     ;SOL     ;90;90;SANTIAGO        ;767,429;720,672;0;93,624;2,231;0;1,389;1;33;NO;NO PAGA
1,806;M       ;52,600;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;1,589,297;0;1,022,973;8,582;33;2,050;2;12;NO;PAGA
1,807;M       ;7,080,000;44;UNV     ;CAS     ;31;119;SANTIAGO        ;0;288,784;0;0;110;0;232;1;27;SI;PAGA
1,808;F       ;1,000,000;52;UNV     ;CAS     ;138;1;ARICA           ;0;470,852;0;94,747;2,945;0;459;3;21;NO;PAGA
1,809;M       ;4,600,000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;633,934;742,888;0;300,000;725;0;272;1;15;NO;PAGA
1,810;F       ;1,030,000;41;UNV     ;CAS     ;31;119;SANTIAGO        ;1,597,606;500,000;0;0;3,313;0;3,509;3;19;NO;PAGA
1,811;M       ;43,800;45;UNV     ;CAS     ;84;91;SANTIAGO        ;0;14,010;0;500,000;4,250;0;1,812;3;12;NO;PAGA
1,812;M       ;2,400,000;40;MED     ;SEP     ;79;148;SAN FERNANDO    ;3,150,323;1,851,524;0;3,051,196;3,363;50;3,285;1;80;NO;NO PAGA
1,813;M       ;1,704,000;46;UNV     ;SOL     ;74;272;VALDIVIA        ;0;2,683,637;0;0;48;18;0;1;76;NO;NO PAGA
1,814;M       ;4,350,000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;350,000;0;0;117;0;0;1;43;NO;PAGA
1,815;M       ;1,880,000;43;MED     ;CAS     ;17;90;SANTIAGO        ;0;158,834;0;3,000,000;5,396;0;10,486;3;59;NO;PAGA
1,816;M       ;1,141,000;52;UNV     ;SOL     ;24;88;SANTIAGO        ;0;4,366,829;1,499,997;0;79;0;3,928;1;14;NO;NO PAGA
1,817;F       ;500,000;26;TEC     ;CAS     ;83;88;SANTIAGO        ;0;0;0;202,238;0;0;357;1;20;NO;PAGA
1,818;F       ;53,000;48;TEC     ;SOL     ;19;115;SANTIAGO        ;0;822,737;0;33,533;17;0;164;1;21;SI;NO PAGA
1,819;M       ;7,500,000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;602,727;24,226;0;0;1,977;0;0;2;30;NO;PAGA
1,820;M       ;820,000;49;UNV     ;CAS     ;45;92;SANTIAGO        ;997,557;490,292;0;1,000,000;1,330;0;1,018;1;27;NO;PAGA
1,821;F       ;550,000;39;TEC     ;SEP     ;48;88;SANTIAGO        ;0;300,000;0;0;310;0;0;1;19;NO;NO PAGA
1,822;F       ;505,000;53;MED     ;CAS     ;103;93;SANTIAGO        ;0;121,599;0;0;667;0;0;2;14;SI;PAGA
1,823;F       ;596,000;34;TEC     ;CAS     ;14;85;SANTIAGO        ;0;0;0;0;0;0;0;0;24;NO;NO PAGA
1,824;M       ;6,400,000;64;UNV     ;CAS     ;78;184;COLBUN          ;0;789,829;0;112,684;11,622;0;2;2;80;NO;NO PAGA
1,825;M       ;910,000;51;MED     ;SOL     ;138;1;ARICA           ;2,850,763;550,000;0;0;3,176;14;34;2;12;NO;PAGA
1,826;F       ;75,000;63;MED     ;SOL     ;155;88;SANTIAGO        ;0;1,250,000;0;154,144;0;0;631;0;63;SI;NO PAGA
1,827;M       ;1,194,000;43;UNV     ;CAS     ;138;1;ARICA           ;0;250,000;0;0;1,471;0;0;2;45;NO;PAGA
1,828;M       ;717,000;53;TEC     ;CAS     ;27;226;CONCEPCION      ;0;329,264;0;216,051;1,398;0;536;3;15;NO;PAGA
1,829;M       ;820,000;55;UNV     ;SOL     ;45;92;SANTIAGO        ;997,557;490,292;0;1,000,000;1,330;0;1,018;1;27;NO;PAGA
1,830;F       ;55,000;46;TEC     ;SOL     ;41;105;SANTIAGO        ;0;1,300,000;0;0;8;0;49;1;26;SI;NO PAGA
1,831;F       ;1,264,000;43;MED     ;CAS     ;67;193;CHILLAN         ;0;800,000;0;0;0;0;23,948;0;56;NO;NO PAGA
1,832;M       ;700,000;59;TEC     ;SOL     ;90;67;VINA DEL MAR    ;0;1,500,000;0;0;0;0;8;0;13;NO;NO PAGA
1,833;M       ;1,200,000;36;TEC     ;CAS     ;64;314;COYHAIQUE       ;0;825,000;0;53,743;1,857;0;12,755;2;42;NO;NO PAGA
1,834;M       ;501,000;48;UNV     ;CAS     ;90;84;SANTIAGO        ;0;500,000;0;250,000;243;0;255;1;16;NO;PAGA
1,835;F       ;50,000;54;MED     ;SOL     ;90;87;SANTIAGO        ;0;588,500;0;0;0;0;2,481;0;80;SI;NO PAGA
1,836;F       ;900,000;49;MED     ;CAS     ;44;213;LOS ANGELES     ;1,886,971;0;0;0;1,996;0;0;1;26;SI;NO PAGA
1,837;M       ;770,000;48;UNV     ;CAS     ;138;1;ARICA           ;0;1,467,706;0;1,337,348;302;0;553;1;24;NO;PAGA
1,838;M       ;460,000;45;UNV     ;SOL     ;31;119;SANTIAGO        ;0;565,974;0;18,385;389;0;362;1;13;NO;PAGA
1,839;F       ;980,000;51;UNV     ;CAS     ;138;1;ARICA           ;0;489,879;0;0;279;3;0;1;45;NO;PAGA
1,840;M       ;1,898,000;40;TEC     ;CAS     ;27;226;CONCEPCION      ;4,026,312;0;0;370,468;5,598;7;378;2;58;SI;PAGA
1,841;M       ;1,400,000;46;MED     ;CAS     ;31;119;SANTIAGO        ;0;0;18,842,526;0;1,132;0;30,337;2;59;NO;PAGA
1,842;F       ;807,000;44;MED     ;CAS     ;31;119;SANTIAGO        ;0;31,676;3,030,482;500,000;728;0;4,047;1;34;NO;PAGA
1,843;M       ;443,000;50;TEC     ;SOL     ;138;1;ARICA           ;0;0;0;170,649;91;3;0;1;17;NO;PAGA
1,844;M       ;448,000;64;TEC     ;SOL     ;21;16;ANTOFAGASTA     ;0;400,000;0;0;1,225;0;0;1;6;NO;NO PAGA
1,845;M       ;3,300,000;52;UNV     ;SOL     ;25;88;SANTIAGO        ;1,436,969;0;0;1,500,000;2,830;42;4,058;2;80;NO;PAGA
1,846;F       ;1,500,000;41;MED     ;SOL     ;138;80;SANTIAGO        ;0;2,372;0;1,289,088;4,011;0;2,507;3;35;NO;NO PAGA
1,847;;450,000;27;UNV     ;SOL     ;60;291;PUERTO MONTT    ;0;95;0;300,000;303;0;291;1;15;NO;NO PAGA
1,848;M       ;450,000;52;UNV     ;CAS     ;27;226;CONCEPCION      ;0;28,427;3,746,797;247,672;32;0;4,160;1;18;NO;PAGA
1,849;M       ;985,000;53;TEC     ;SEP     ;27;226;CONCEPCION      ;0;540,471;0;0;427;31;14,695;1;44;NO;PAGA
1,850;M       ;2,000,000;47;UNV     ;SOL     ;49;110;SANTIAGO        ;416,504;0;0;0;828;0;1,022;1;80;NO;PAGA
1,851;F       ;80,000;56;TEC     ;SOL     ;0;66;VALPARAISO      ;0;600,000;0;0;0;12;2,193;0;13;SI;NO PAGA
1,852;M       ;1,000,000;53;UNV     ;CAS     ;31;119;SANTIAGO        ;609,457;351,911;0;700,000;4,030;0;934;3;10;SI;PAGA
1,853;M       ;650,000;38;UNV     ;CAS     ;88;67;VINA DEL MAR    ;0;102,130;0;100,000;845;0;14,381;3;18;SI;NO PAGA
1,854;M       ;65,000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;780,000;0;0;2;0;0;1;21;NO;PAGA
1,855;M       ;2,000,000;48;UNV     ;CAS     ;138;1;ARICA           ;4,575,186;6,286;0;1,000,000;5,187;0;1,021;1;69;SI;PAGA
1,856;F       ;778,000;48;UNV     ;SEP     ;138;1;ARICA           ;0;9,572;0;1,000,000;104;0;2,419;1;38;NO;PAGA
1,857;M       ;750,000;41;TEC     ;SOL     ;138;1;ARICA           ;0;459,827;0;0;322;3;0;1;33;NO;PAGA
1,858;M       ;50,000;41;MED     ;CAS     ;55;90;SANTIAGO        ;0;724,890;0;0;1,813;0;2;2;22;NO;PAGA
1,859;M       ;6,400,000;42;UNV     ;CAS     ;55;90;SANTIAGO        ;907,235;0;0;0;977;11;0;1;10;NO;PAGA
1,860;M       ;52,200;45;MED     ;SEP     ;63;93;SANTIAGO        ;798,153;0;0;28,103;898;0;28;1;18;NO;PAGA
1,861;F       ;672,000;50;TEC     ;CAS     ;95;316;AYSEN           ;0;250,000;0;0;868;0;0;1;19;NO;NO PAGA
1,862;M       ;5,350,000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;0;778,308;0;0;161;16;0;1;80;NO;PAGA
1,863;F       ;77,000;40;TEC     ;SOL     ;90;80;SANTIAGO        ;0;300,000;0;0;512;0;11;1;20;SI;NO PAGA
1,864;M       ;901,000;50;TEC     ;CAS     ;138;1;ARICA           ;0;600,000;0;26,990;95;0;0;1;40;NO;PAGA
1,865;F       ;700,000;40;UNV     ;CAS     ;12;13;CALAMA          ;0;368,003;0;483,037;1,058;17;1,400;2;18;NO;NO PAGA
1,866;M       ;800,000;46;MED     ;CAS     ;90;93;SANTIAGO        ;0;268,739;0;89,007;1,803;0;39;2;22;NO;PAGA
1,867;F       ;900,000;42;TEC     ;CAS     ;61;284;OSORNO          ;0;1,087,088;0;1,000,000;204;0;0;1;35;NO;NO PAGA
1,868;M       ;600,000;40;UNV     ;CAS     ;138;1;ARICA           ;0;271,097;0;0;454;0;0;1;20;NO;PAGA
1,869;F       ;580,000;48;MED     ;CAS     ;79;89;SANTIAGO        ;565,133;198,916;0;0;993;0;0;1;14;NO;PAGA
1,870;M       ;742,000;44;MED     ;CAS     ;84;105;SANTIAGO        ;0;11,701;0;251,861;589;3;394;2;32;NO;PAGA
1,871;F       ;50,000;50;MED     ;SOL     ;56;131;RANCAGUA        ;0;457,880;0;0;211;0;0;1;41;SI;NO PAGA
1,872;F       ;485,000;29;TEC     ;CAS     ;74;253;TEMUCO          ;0;48,000;0;99,041;261;0;162;1;17;NO;NO PAGA
1,873;F       ;4,550,000;34;TEC     ;SOL     ;90;16;ANTOFAGASTA     ;0;799,998;0;0;283;45;8;1;80;NO;NO PAGA
1,874;M       ;45,000;55;MED     ;CAS     ;55;90;SANTIAGO        ;0;800,000;0;2,789,243;4,821;0;21,770;1;50;NO;PAGA
